Ax,Ay,Az,Gx,Gy,Gz
0.0177588794397198,1.0000000000000002,0.6900175131348513,0.726009383120847,0.5571515775153915,0.0066379475731203
0.3086543271635817,0.6342256692519391,0.7595696772579437,0.4901407468127038,0.5158100354047125,0.8592514432216545
0.5877938969484742,0.2904678508881662,0.8316237177883414,0.4868758393358564,0.434851840870642,0.0693740516594869
0.605552776388194,0.5013760320240181,0.4363272454340756,1.0,0.0,0.0136735441338053
0.9997498749374686,0.719539654741056,0.0,1.0,0.0020597519926051,1.0
0.5022511255627813,0.4998749061796348,0.7528146109582188,0.5005807768107854,0.4941556063275023,0.5004569475207981
0.485992996498249,0.6569927445584189,0.8001000750562923,0.5502537628407486,0.5144514013638662,0.0
0.4112056028014006,0.4375781836377284,0.8233675256442332,0.6206812355023806,0.3802030102725988,0.6870955927237212
0.9237118559279638,0.6377282962221668,0.6760070052539405,0.0816750091563912,1.0,1.0
0.5027513756878439,0.500375281461096,0.7530647985989494,0.5006261227479638,0.4942323456058042,0.5004726441913598
0.9997498749374686,0.4633475106329748,0.2609457092819615,1.0,0.39511310323177,0.0
0.1955977988994496,0.4470853139854892,0.5626720040030023,0.5900535430873607,0.0,0.0
0.535767883941971,0.6234676007005255,0.7025268951713787,0.5463313392748138,0.5343512914871723,0.0
0.5027513756878439,0.5001250938203654,0.7530647985989494,0.5005807768107854,0.494171302998064,0.5004569475207981
0.2848924462231115,0.4635976982737054,0.5496622466850138,0.4768195057292848,0.0,0.0
0.6250625312656327,0.4856142106579936,0.7678258694020517,0.4391858660201964,0.4695083453965153,0.8283638837051119
0.3744372186093046,0.8238679009256944,0.7267950963222418,0.4762701222596229,0.0,0.9998325688473412
0.5025012506253126,0.5001250938203654,0.7528146109582188,0.5007028620262658,0.4942009522646807,0.5004883408619216
0.5030015007503751,0.5001250938203654,0.7530647985989494,0.5007028620262658,0.4941399096569405,0.5004272982541814
0.4889944972486242,0.730047535651739,0.6642481861396048,0.6902855049967734,0.4032928126689572,0.5902366709105813
0.1405702851425712,0.4786089567175383,0.3865399049286966,0.5318031986326456,0.4223538029544622,0.6371173936550569
0.0,1.0000000000000002,0.4445834375781837,0.2983309206969322,0.9995116591380784,1.0
0.5275137568784392,0.5524143107330499,0.7673254941205905,0.5952264680747161,0.527790083192354,1.0
0.5295147573786892,0.5844383287465601,0.7613209907430574,0.4166001011563214,0.5570748382370895,0.7845195946770847
0.8809404702351173,0.6257192894671004,0.8093570177633227,0.0792019115056595,1.0,0.5966618413938644
0.9997498749374686,0.2782086564923693,1.0000000000000002,0.9994349198597764,0.6290597694333502,0.0
0.6418209104552275,0.5093820365273957,0.5821866399799851,0.3457767235816313,1.0,1.0
0.4634817408704351,0.6389792344258195,0.7493119839879911,1.0,0.6793588782112772,0.4920644609937736
0.5040020010005002,0.226920190142607,0.9662246685013762,0.0,0.3010778380452413,0.4520501595828173
0.4382191095547773,0.4706029522141607,0.7065298974230674,0.0,0.073800512757905,0.6171564609240107
0.0,0.604953715286465,0.1373530147610708,0.5827127334879746,0.9477475277743864,0.0
0.5025012506253126,0.5001250938203654,0.7530647985989494,0.5006714686851422,0.4941242129863787,0.5004726441913598
0.4424712356178089,0.5721791343507632,0.43832874655992,0.0737394701501648,1.0,1.0
0.7273636818409204,1.0000000000000002,0.9121841381035778,0.0,0.7312450947904494,1.0
0.2963981990995498,0.6622466850137605,0.6775081310983239,0.6825330938137677,0.4761933829813209,0.7264227287789735
0.4349674837418709,0.500375281461096,0.4395796847635728,0.1155083105150252,0.0,0.0
